t x y
22.100000 11.765605 9.993408
22.125000 11.830351 9.861148
22.150000 11.896157 9.731005
22.175000 11.963026 9.602947
22.200000 12.030960 9.476945
22.225000 12.099962 9.352965
22.250000 12.170035 9.230979
22.275000 12.241182 9.110956
22.300000 12.313406 8.992866
22.325000 12.386710 8.876680
22.350000 12.461098 8.762369
22.375000 12.536574 8.649905
22.400000 12.613142 8.539260
22.425000 12.690805 8.430407
22.450000 12.769569 8.323317
22.475000 12.849436 8.217965
22.500000 12.930412 8.114323
22.525000 13.012501 8.012366
22.550000 13.095709 7.912069
22.575000 13.180040 7.813406
22.600000 13.265499 7.716352
22.625000 13.352091 7.620883
22.650000 13.439822 7.526974
22.675000 13.528698 7.434602
22.700000 13.618724 7.343744
22.725000 13.709905 7.254376
22.750000 13.802249 7.166476
22.775000 13.895760 7.080022
22.800000 13.990446 6.994991
22.825000 14.086312 6.911363
22.850000 14.183365 6.829115
22.875000 14.281612 6.748227
22.900000 14.381059 6.668679
22.925000 14.481713 6.590449
22.950000 14.583582 6.513519
22.975000 14.686672 6.437868
23.000000 14.790991 6.363477
23.025000 14.896546 6.290328
23.050000 15.003345 6.218401
23.075000 15.111394 6.147679
23.100000 15.220703 6.078143
23.125000 15.331279 6.009775
23.150000 15.443130 5.942559
23.175000 15.556264 5.876476
23.200000 15.670690 5.811511
23.225000 15.786415 5.747646
23.250000 15.903448 5.684866
